,neighbors
295,"['13053000001' '13053FTBEN2' '13197000807' '13263000006' '13215FTBEN1'
 '13215FTBEN5' '13197000339' '13197000948' '13215FTBEN2']"
296,['13115000040' '13055000962' '13055000940' '13115000010' '13115000035']
297,"['130550P-870' '13055000870' '13055001216' '13055000940' '13055001484'
 '13055000968']"
298,['13053FTBEN1' '13053FTBEN2' '13259000005' '13259000002' '13197000807']
299,['13215000112' '13053FTBEN2' '13215FTBEN3']
300,"['13053FTBEN3' '13215000113' '13215000110' '13215FTBEN4' '13215000122'
 '13215FTBEN3' '13215FTBEN2']"
301,['13115000140' '13115000090' '13115000025' '13115000085' '13115000030']
302,['13039000014' '13039000010']
303,['1312100001T' '130890000MB' '1312100001C' '1312100001P']
304,"['1312100012N' '1312100001C' '1312100001E' '1312100001J' '1312100001D'
 '1312100001F']"
305,"['1312100CH02' '131210UC02A' '131210SC07A' '1312100SC04' '131210SC05A'
 '131210SC05D' '13097000785' '1312100SC15']"
306,"['1312100SC13' '1312100SC04' '13097000785' '1309700736S' '1312100CH03'
 '13097001272']"
307,"['1312100SC13' '131210SC212' '131210SC21A' '131210FA01A' '131210SC07A'
 '131210SC08F' '131210SC08H' '131210UC01A' '131210UC01D' '131210SC08G'
 '131210UC031' '131210SC08A' '131210UC032' '1312100SC04' '131210SC05E'
 '131210SC07C' '131210SC05A' '131210UC02B' '131210SC07B' '131210UC01E']"
308,"['1312100011C' '131210SC01C' '1312100011P' '131210SC30B' '1312100011N'
 '131210SC18A' '131210SC16A' '1312100SC02' '131210011E1']"
309,"['131210CH04A' '131210FA01B' '131210SC07A' '13077000007' '131210CH04B'
 '13077000022' '1312100CH01' '1312100CH03' '1312100CH05']"
310,['1312100PA01' '13077000022' '1312100CH05' '13077000008']
311,"['1312100012J' '130890000BL' '1312100001S' '1312100HP01' '1306300OAK1'
 '13063000FP2' '130890000ML' '131210012H2' '13063000FP1' '1312100001P']"
312,"['1312100003M' '1312100009A' '1312100009K' '1312100009D' '1312100009I'
 '1312100009M']"
313,"['1312100012N' '1312100004K' '1312100012A' '1312100012S' '1312100004G'
 '1312100004V' '1312100004B']"
314,"['1312100012K' '1312100012A' '1312100004L' '1312100004G' '131210004X2'
 '1312100004A' '1312100004B' '1312100004W']"
315,"['131210EP02E' '131210EP02A' '131210EP01A' '131210EP02D' '1312100012D'
 '131210012E1' '1312100012G']"
316,"['131210EP02B' '1312100012A' '131210EP01B' '131210EP02D' '1312100012D'
 '1312100012L']"
317,"['13277000003' '13277000007' '13277000011' '13277000005' '1307500000L'
 '13277000010' '13019001819' '13019001427' '13071000022']"
318,"['13277000012' '13277000003' '13277000004' '13277000009' '13155001529'
 '13155000901']"
319,"['13277000002' '13277000003' '13277000004' '13277000001' '13277000009'
 '13277000011']"
320,"['13277000006' '13277000002' '13277000012' '13277000011' '13155001529'
 '13019001819' '13019001642']"
321,"['13017000002' '13155001529' '13155001753' '1331500005A' '13069000004'
 '132710000MI' '132710000JA']"
322,"['13017000001' '13155001529' '13155000901' '13287000003' '1331500003A'
 '1331500005A' '1331500004A']"
323,"['13021000VV1' '13021000HO5' '13021000EM3' '13021000HO3' '13021000VV5'
 '13021000HO6' '13169000009']"
324,"['13021000GF1' '13021000EM1' '13021000VV2' '13021000HO4' '13021000EM3'
 '13021000VV6' '13021000VV5']"
325,"['1315300RECR' '1315300NSES' '13021000GF1' '13021000GF4' '13021000EM5'
 '13021000RU1' '13021000GF2' '132890000GI']"
326,['13021000GF3' '13021000RU1' '13021000HA1' '13021000HA3' '13021000WA2']
327,['13021000GF3' '13021000RU2' '13021000RU1' '13021000GF2']
328,['13021000HO4' '13021000HO3' '13021000HO7' '13021000HO6']
329,['13295000871' '13295001818' '13295001809' '13295000944' '13295001501']
330,"['13295000881' '13295001893' '13295000944' '13295001898' '13295001501'
 '1304700FT-O' '1304700CHAM']"
331,['13295001893' '13295001898' '13295001501' '1304700LAKE']
332,['13189000134' '13189000131' '13189000135' '13189000139' '13189000137']
333,"['13295000871' '13295000960' '13295000944' '133130000TR' '1304700WOOD'
 '13295001053']"
334,['13295000871' '13295000869' '13055000870' '13295001053' '13295000943']
335,['13295001818' '13295001812' '13295001898' '1304700FT-O' '1304700LAKE']
336,"['1312100010E' '1312100010P' '1312100009B' '1312100009K' '1312100009D'
 '1312100010F']"
337,"['1312100010E' '1312100010P' '1312100009C' '131210SC14B' '1306700LI01'
 '1306700SN7A' '1306700HL01' '1312100009K']"
338,"['1312100009E' '13121003P1A' '1312100003N' '1312100003L' '1312100009A'
 '1312100009G' '1312100009I']"
339,"['13003000001' '13003000002' '1306500000D' '13299000407' '13299000408'
 '1306500000F' '130650000AG' '130650000AB']"
340,['13245000102' '13245000109' '13245000103']
341,"['13021000EM1' '13021000HO4' '13021000VV1' '13021000EM2' '13169000003'
 '13169000009' '13169000002']"
342,['13281000833' '13291000011' '13311000061' '13311000091' '13311000031']
343,"['13253000004' '13087001342' '13087001325' '13253000005' '13253000002'
 '13253000003']"
344,['131870000DA' '13139000014' '13311000051' '13311000041' '13311000101']
345,"['13253000001' '13087001342' '13087001613' '13201000001' '13253000005'
 '13253000002' '13253000003']"
346,"['13021000GF1' '13021000EM1' '13021000RU2' '13021000EM4' '13021000EM2'
 '132890000DB' '132890000GI' '13169000010']"
347,['13021000EM5' '13021000EM2' '13169000003' '13169000010']
348,"['13163000082' '13107000057' '13107001333' '13033000013' '13033000010'
 '13107000052']"
349,"['13021000HO4' '13021000HO5' '13207000003' '13021000HO2' '13021000HO1'
 '13207000001' '13021000HO7' '13021000HO6' '13169000009']"
350,"['13033000016' '13033000011' '13033000002' '13033000012' '13033000005'
 '13033000015' '13033000001' '13033000003']"
351,"['13033000014' '13033000012' '13033000004' '13033000015' '13033000013'
 '13033000008' '13033000010']"
352,"['13031000014' '13031000013' '13031000004' '13251000004' '13031000016'
 '13031000002' '13251000012']"
353,"['13031000011' '13031000014' '13165000005' '13043001685' '13107001560'
 '13107001429' '13031000001' '13031000002']"
354,['13031000013' '13031000004' '13031000008' '13031000009' '13031000007']
355,"['13277000002' '13277000012' '13277000009' '13155000901' '13287000002'
 '13277000008' '13321000004' '13321000005']"
356,['13277000012' '13277000009' '13277000011']
357,"['13277000006' '13277000005' '1307500000L' '13277000010' '13321000010'
 '13071000009' '13071000022']"
358,"['13277000002' '13277000012' '13277000004' '13277000001' '13277000011'
 '13277000005' '13277000008' '13277000010']"
359,"['13123000010' '13123000001' '13213001013' '13213000824' '13213000872'
 '1311100COLW' '13123000003' '13123000007']"
360,"['131210SC14B' '131210SC14A' '1312100010D' '131210SC30B' '131210SC30A'
 '1312100010C']"
361,['131210006L2' '1312100006R' '1312100006J' '1312100003F' '1312100006E']
362,"['131210006L1' '1312100008L' '1312100003F' '1312100006Q' '1312100006N'
 '1312100006E']"
363,"['130890000LC' '130890000BC' '130890000JA' '130890000EG' '1312100006I'
 '130890000LE' '1312100006J' '1312100006F' '1312100006Q' '1312100006B'
 '1312100006E']"
364,"['13207000011' '13079000002' '13079000005' '13021000HA3' '13021000HA4'
 '13079000004' '13021000WA2']"
365,"['13021000WA1' '13079000002' '13207000003' '13207000005' '13021000HO1'
 '13021000HA4' '13207000014' '13207000002']"
366,"['1315300NSES' '13021000GF3' '13021000RU2' '13021000GF5' '13021000GF4'
 '13079000005' '13021000WA2']"
367,"['13021000EM1' '13021000EM3' '13021000EM5' '13021000EM4' '13169000003'
 '13169000002']"
368,['13039000009' '13039000007' '13039000013' '13039000010' '13039000003']
369,['13039000014' '13039000009' '13039000005' '13039000010' '13039000011']
370,"['131210UC02A' '131210SC211' '131210FA01B' '131210SC21A' '131210FA01C'
 '131210UC031' '13113000007' '13113000010' '131210UC032' '131210SC07C']"
371,"['131210SC212' '131210UC035' '131210UC031' '13113000003' '13113000007'
 '131210UC032' '131210SC23C' '131210SC23B' '131210SC29A']"
372,"['1312100PA01' '131210SC212' '131210FA01C' '131210FA01A' '131210SC07A'
 '13113000010' '13077000007' '131210SC07C']"
373,['131210UC02A' '131210SC212' '131210FA01C' '131210FA01A' '131210SC07C']
374,['131210SC211' '131210SC29B' '131210UC033' '131210SC09B' '131210UC031']
375,"['131210SC212' '131210FA01B' '131210SC21A' '131210FA01A' '13113000010'
 '131210SC07C']"
376,"['131210UC02A' '131210FA01B' '131210SC21A' '131210FA01C' '131210SC07A'
 '131210SC07C']"
377,"['1312100SC13' '131210UC02A' '1312100PA01' '131210FA01B' '131210FA01A'
 '131210SC08F' '131210UC01A' '131210SC08A' '131210CH04B' '1312100SC04'
 '131210UC02B' '131210SC07B' '1312100CH01' '1312100CH03']"
378,"['13189000134' '13189000131' '13301000002' '1331700002B' '131810003-B'
 '13181000002' '13073000040' '13073000010' '1331700002A' '131810003-A'
 '13189000137']"
379,"['13189000136' '13189000132' '13189000131' '13189000135' '13301000001'
 '13301000002' '13301000005']"
380,['13189000136' '13189000132' '13189000134' '13189000137']
381,['13109000011' '13031000010' '13031000009' '13043001736' '13031000007']
382,['13031000011' '13031000013' '13031000010' '13031000008' '13043001736']
383,"['131210AP12B' '131210AP12D' '131210AP07B' '131210AP07A' '131210ML05C'
 '131210ML05A' '131210ML06B' '13117000002']"
384,"['131210AP01A' '131210AP01B' '131210AP12A' '131210AP12B' '131210AP07A'
 '131210AP021']"
385,['131210AP01A' '131210AP12C' '131210AP12B' '131210AP09A' '1312100AP05']
386,"['131210ML06A' '131210AP12C' '131210AP12A' '131210AP12D' '131210AP07A'
 '13117000002' '1312100AP05']"
387,['131210ML06A' '131210AP12B' '131210AP07B' '131210AP07A']
388,"['131210ML06A' '131210AP12D' '131210AP07A' '131210ML05C' '1312100AP06'
 '131210AP021' '131210ML04A' '131210ML04B' '131210ML04C' '1312100AP10']"
389,"['131210AP01A' '1312100AP14' '131210AP12A' '1312100JC10' '1312100AP05'
 '131210AP09B' '131210JC04A' '131210JC04B']"
390,"['131210006L2' '1312100007J' '1312100008H' '1312100003F' '1312100008P'
 '1312100008K' '1312100006N']"
391,"['1312100011C' '1312100010D' '131210SC30B' '131210010H2' '1312100010C'
 '1312100011M' '1312100010G' '1312100010R' '1312100010I']"
392,"['131210ML06A' '131210AP12C' '131210AP12B' '131210AP12D' '131210AP07B'
 '131210ML05A' '131210AP021' '131210ML04A' '1312100AP10']"
393,['1312100012A' '1312100004T' '1312100004G' '1312100004S' '1312100012L']
394,"['1312100002G' '1312100005J' '131210002F1' '1312100002C' '1312100005F'
 '131210002F2']"
395,['1312100002G' '1312100002D' '1312100005K' '1312100002C' '1312100005F']
396,"['131210EP02B' '131210EP02C' '1312100HP01' '131210EP01B' '131210EP01A'
 '131210012E1']"
397,"['131210CP01B' '131210EP02A' '1312100HP01' '131210EP01B' '131210CP011'
 '131210012E2' '1312100CP02']"
398,['13093000007' '130810LISTO' '130810ARABI' '130810JAMES' '130810CONEY']
399,['13245000608' '13033000002' '13245000804' '13245000810']
400,"['1324500804H' '13245000604' '13245000804' '13245000810' '13245000808'
 '13245000805' '13245000806' '13245000601']"
401,"['13277000006' '13277000012' '13277000003' '13277000001' '13277000009'
 '13277000010']"
402,"['13137000002' '13137000005' '13137000003' '13011000007' '13139000013'
 '13139000014' '13311000041' '13311000111' '13011000002']"
403,"['13137000001' '13137000003' '132410RABUN' '13281000833' '13311000011'
 '13311000061']"
404,"['1300700000N' '132050000BV' '132050000HF' '132050000CS' '132050000LS'
 '1300700000H' '132050000BA']"
405,['13021000HA3' '13021000HO2' '13021000HO1' '13021000HA4']
406,['13033000014' '13033000005' '13033000003']
407,['13021000GF1' '13021000GF3' '13021000RU2' '13021000GF4']
408,['13245000102' '13245000111' '13245000107' '13245000702' '13245000307']
409,"['13303000088' '1314100002B' '1300900CTY3' '1314100001A' '1314100004B'
 '13319000002' '13303000099' '1300900CTY6' '1300900CTY2' '13009000318'
 '13009001714' '1300900321E']"
410,['13173000001' '13003000003' '13019001157' '13019001144' '13019001148']
411,"['13237000107' '13009000322' '1300900321W' '1300900CTY1' '13169000005'
 '13169000004' '1300900MERI']"
412,"['13277000006' '13277000007' '13277000009' '13277000008' '13277000010'
 '13321000010']"
413,['1322300011B' '1322300008B' '1322300012C' '1322300005B']
414,"['130750000DB' '13019001767' '13019001329' '13019001144' '13019001148'
 '13019000518' '1307500000M' '13019001427']"
415,"['13137000002' '13137000001' '13137000006' '13137000007' '13311000011'
 '13311000111']"
416,"['13269000006' '13021000WA1' '13207000011' '13207000006' '13293000589'
 '13293000470' '13293000588' '13079000003' '13079000004' '1307900001B'
 '13207000014']"
417,"['1300700000M' '13095000009' '1300700000N' '13037000001' '1300700000H'
 '1300700000A']"
418,"['13245000503' '13245000111' '13245000104' '13245000202' '13245000114'
 '13245000208' '13245000203' '13245000103' '13245000105' '13245000201']"
419,"['1315300NSES' '132250000B1' '132250000F2' '13021000WA1' '13021000RU1'
 '132250000P1' '13079000003' '1307900001A' '13079000004' '13021000WA2']"
420,['13259000005' '13061000005' '13243000954' '1323900000G']
421,"['1300100001B' '13279000513' '13279000043' '13279015361' '130010003A1'
 '13267000009' '13267000010' '13267000005']"
422,['131210SS07B' '131210SS08A' '131210SS11A' '1312100SS31' '131210SS11C']
423,"['131210ML07A' '131210ML022' '13057000018' '1312100ML03' '131210ML011'
 '131210ML012' '13057000003' '13057000028' '13057000038' '131210ML023']"
424,['131210ML021' '1312100ML03' '131210ML023']
425,"['13245000301' '13245000210' '13245000107' '13245000204' '13245000307'
 '13245000108' '13245000302']"
426,"['13245000303' '13245000306' '13245000507' '13245000701' '13245000108'
 '13245000302' '13245000305']"
427,"['13245000708' '13245000107' '13245000709' '13245000707' '13245000702'
 '13245000705' '13245000701']"
428,"['13245000803' '1324500801B' '13033000002' '13033000006' '13163000081'
 '13245000804']"
429,"['13245000801' '1324500801B' '1318900133A' '13245000310' '13245000402'
 '13245000807' '13073000030' '13163000081' '13245000804' '13245000406'
 '13073000020']"
430,['13245000801' '13245000803' '13033000002' '13033000006']
431,"['13245000303' '13245000208' '13245000507' '13245000204' '13245000504'
 '13245000302']"
432,"['13245000207' '13245000502' '13245000501' '13245000202' '13245000208'
 '13245000603' '13245000504']"
433,"['13137000006' '13139000013' '13011000010' '13011000002' '13011000009'
 '13011000011']"
434,"['13319000010' '13009000319' '1300900321W' '13169000005' '13319000006'
 '13319000002' '13169000004' '13009001714']"
435,"['13009000319' '13009000322' '1300900CTY1' '13009001714' '1300900CTY4'
 '1300900321E']"
436,"['13189000136' '13189000134' '1318900133A' '13301000006' '1318900133B'
 '13189000139' '13301000005']"
437,"['13245000803' '13189000135' '13163000081' '13301000006' '1318900133B'
 '13073000020']"
438,"['131210SS08B' '1312100SS06' '131210SS07B' '131210SS08C' '1312100SS04'
 '1312100SS03']"
439,"['1312100010K' '1312100004S' '1312100011R' '1312100011M' '1312100011G'
 '1312100011H']"
440,"['1312100010P' '1312100009B' '1312100010A' '131210SC14A' '1312100010D'
 '131210SC16B' '1306700RS01' '1306700HL01' '1306700BT02' '131210SC16A']"
441,"['1312100010A' '131210SC14B' '1312100011C' '131210SC16B' '131210SC30B'
 '131210SC30A' '131210SC16A']"
442,"['1312100011B' '1312100010B' '131210SC14A' '131210SC30B' '131210SC30A'
 '1312100011N' '131210SC16A' '1312100011M' '1312100SC02']"
443,"['1312100010E' '1312100010P' '1312100010A' '1312100010B' '131210SC14B'
 '131210010H1' '131210010H2' '1312100010C' '1312100010F' '1312100010R']"
444,"['1312100002G' '131210005A1' '1312100002E' '1312100001B' '1312100001A'
 '130890000MT' '130890000WC']"
445,"['1312100002G' '131210005A2' '1312100002S' '1312100001E' '1312100001A'
 '1312100005B']"
446,"['1312100002G' '131210005A2' '130890000LE' '130890000EE' '130890000WC'
 '131210002F1']"
447,"['131210RW07A' '1312100RW05' '1312100RW02' '1312100RW10' '1312100SS22'
 '1312100RW13' '1312100RW17' '1312100SS17' '131210RW11B' '131210RW11A'
 '131210SS15B' '1312100RW08']"
448,"['131210AP01D' '1312100RW03' '1312100RW05' '131210AP02B' '131210RW07B'
 '1312100RW13' '1312100RW17']"
449,"['13107001502' '13107001560' '13107000057' '13107001333' '13107001748'
 '13107001208' '13107000058']"
450,"['13169000011' '13169000003' '13169000005' '13169000010' '13169000006'
 '13169000004' '13169000002']"
451,['13169000001' '13169000006' '13169000002']
452,"['13021000EM3' '13021000EM4' '13021000EM2' '13169000001' '13169000010'
 '13169000002']"
453,"['13245000310' '13245000402' '13245000502' '13245000306' '13245000507'
 '13245000504']"
454,"['13245000803' '13245000309' '13073000076' '13245000402' '13245000306'
 '13073000031' '13073000030' '13073000032']"
455,"['13245000310' '13245000306' '13245000308' '13073000074' '13073000085'
 '13073000070' '13073000080' '13073000090' '13073000032']"
456,"['13245000803' '13245000309' '13245000310' '13245000502' '13245000807'
 '13245000406']"
457,"['13139000031' '13139000030' '13139000006' '13139000007' '13139000028'
 '13135000055' '13135000135' '13135000009']"
458,['13139000029' '13139000030' '13139000006']
459,"['13139000029' '13139000031' '13139000005' '13139000006' '13139000028'
 '13139000003' '13139000008' '13139000009']"
