,neighbors
1353,"['32007000012' '32007000017' '32007000029' '32007000030' '32007000031'
 '32007000032' '32011000003' '32013000009' '32013000010' '32013000012'
 '32015000002']"
1354,['32007000028' '32007000030' '32007000031']
1355,['32007000028' '32007000029' '32007000031']
1356,['32007000028' '32007000029' '32007000030' '32007000032' '32007000033']
1357,"['32007000012' '32007000013' '32007000017' '32007000025' '32007000026'
 '32007000028' '32007000031' '32007000033' '32007000034' '32007000041']"
1358,"['32007000018' '32007000019' '32007000031' '32007000032' '32007000034'
 '32007000037' '32007000038']"
1359,"['32007000018' '32007000026' '32007000032' '32007000033' '32007000035'
 '32007000036']"
1360,['32007000026' '32007000027' '32007000034' '32007000036' '32033000030']
1361,"['32007000018' '32007000020' '32007000021' '32007000034' '32007000035'
 '32007000037' '32033000030']"
1362,"['32007000018' '32007000019' '32007000020' '32007000021' '32007000033'
 '32007000036' '32007000038' '32007000039']"
1363,['32007000033' '32007000037']
1364,['32007000037']
1365,['32007000022' '32007000023' '32007000026' '32007000041']
1366,"['32007000022' '32007000023' '32007000025' '32007000026' '32007000032'
 '32007000040']"
1367,['32009000002' '32009000004' '32023000001' '32023000014' '32023000015']
1368,"['32009000001' '32009000003' '32009000004' '32009000005' '32023000014'
 '32023000015']"
1369,['32009000002' '32009000004' '32009000005' '32021000009' '32021000010']
1370,['32009000001' '32009000002' '32009000003' '32023000001']
1371,"['32009000002' '32009000003' '32021000009' '32021000010' '32023000014'
 '32023000035']"
1372,['32007000027' '32011000002' '32011000003' '32033000030']
1373,"['32011000001' '32011000003' '32015000006' '32023000002' '32023000007'
 '32033000030']"
1374,"['32007000017' '32007000027' '32007000028' '32011000001' '32011000002'
 '32011000004' '32015000002' '32015000003' '32015000004' '32015000006']"
1375,['32011000003' '32015000004']
1376,['32013000002' '32013000005' '32013000014' '320130007-2']
1377,"['32013000001' '32013000003' '32013000004' '32013000005' '32013000006'
 '32013000014']"
1378,['32013000002' '32013000004' '32013000005']
1379,"['32013000002' '32013000003' '32013000005' '32013000006' '32013000014'
 '320130007-2']"
1380,['32013000001' '32013000002' '32013000003' '32013000004' '320130007-2']
1381,"['32013000002' '32013000004' '32013000014' '320130007-2' '32027000005'
 '32027000006']"
1382,"['32013000010' '32013000011' '32013000012' '32013000014' '32027000001'
 '32027000005' '32031007521']"
1383,"['32007000028' '32013000012' '32013000014' '32013000015' '320130007-2'
 '32015000002' '32015000005' '32027000006' '32027000007']"
1384,['32007000028' '32013000008' '32013000011' '32013000012']
1385,['32013000008' '32013000010' '32013000012' '32013000013']
1386,"['32007000028' '32013000008' '32013000009' '32013000010' '32013000011'
 '32013000013' '32013000014' '32013000015']"
1387,['32013000011' '32013000012']
1388,"['32013000001' '32013000002' '32013000004' '32013000006' '32013000008'
 '32013000009' '32013000012' '32013000015' '320130007-2' '32027000005']"
1389,['32013000009' '32013000012' '32013000014']
1390,"['32013000001' '32013000004' '32013000005' '32013000006' '32013000009'
 '32013000014' '32027000006']"
1391,['32015000002' '32015000003' '32015000004' '32015000005']
1392,"['32007000028' '32011000003' '32013000009' '32015000001' '32015000003'
 '32015000004' '32015000005']"
1393,['32011000003' '32015000001' '32015000002' '32015000004']
1394,"['32011000003' '32011000004' '32015000001' '32015000002' '32015000003'
 '32015000005' '32015000006']"
1395,"['32001000016' '32013000009' '32015000001' '32015000002' '32015000004'
 '32015000006' '32027000007']"
1396,"['32001000016' '32011000002' '32011000003' '32015000004' '32015000005'
 '32015000007' '32015000008' '32015000009' '32023000004' '32023000005'
 '32023000007' '32023000035' '32027000007']"
1397,['32015000006']
1398,['32015000006']
1399,['32015000006']
1400,"['32003002469' '32003002770' '32003002938' '32003003964' '32017000003'
 '32017000004' '32017000005' '32017000233' '32017000236' '32023000008'
 '32023000013']"
1401,['32017000001' '32017000004' '32017000233' '32017000236']
1402,"['32017000001' '32017000003' '32023000013' '32033000030' '32033000045'
 '32033000050']"
1403,['32017000001' '32023000002' '32023000008' '32023000013']
1404,['32017000001' '32017000003' '32017000236']
1405,"['32003002466' '32003002469' '32003002478' '32003002486' '32003002775'
 '32003002776' '32017000001' '32017000003' '32017000233']"
1406,['32019000002' '32019000003' '32019000004' '32019000006' '32021000007']
1407,['32019000001' '32019000003' '32019000004' '32019000005' '32021000007']
1408,['32019000001' '32019000002' '32019000004' '32019000006']
1409,['32019000001' '32019000002' '32019000003' '32019000005' '32019000006']
1410,"['32001000012' '32001000014' '32005000014' '32019000002' '32019000004'
 '32019000006' '32019000012' '32019000022' '32019000025' '32021000007'
 '32021000011']"
1411,"['32005000014' '32019000001' '32019000003' '32019000004' '32019000005'
 '32019000007' '32019000008' '32021000007']"
1412,['32005000010' '32005000014' '32019000006' '32019000008']
1413,['32005000010' '32005000024' '32019000006' '32019000007' '32021000007']
1414,['32019000010' '32019000011' '32019000012' '32019000016' '32019000017']
1415,['32019000009' '32019000012' '32019000017']
1416,['32019000009' '32019000012']
1417,"['32005000014' '32019000005' '32019000009' '32019000010' '32019000011'
 '32019000013' '32019000016' '32019000017' '32019000019' '32019000022'
 '32510000309']"
1418,"['32019000012' '32019000014' '32019000015' '32019000017' '32019000021'
 '32019000022' '32029000004']"
1419,['32019000013' '32019000015' '32019000017']
1420,"['32019000013' '32019000014' '32019000016' '32019000017' '32029000002'
 '32029000004']"
1421,"['32019000009' '32019000012' '32019000015' '32019000017' '32019000019'
 '32019000020' '32029000002']"
1422,"['32019000009' '32019000010' '32019000012' '32019000013' '32019000014'
 '32019000015' '32019000016' '32019000022']"
1423,['32019000019' '32019000020' '32029000002' '32510000211']
1424,"['32019000012' '32019000016' '32019000018' '32019000020' '32510000211'
 '32510000309']"
1425,['32019000016' '32019000018' '32019000019' '32029000002']
1426,['32019000013' '32019000022' '32019000023' '32029000004' '32029000008']
1427,"['32019000005' '32019000012' '32019000013' '32019000017' '32019000021'
 '32019000023' '32019000025']"
1428,"['32001000015' '32001000019' '32019000021' '32019000022' '32019000024'
 '32019000025' '32019000026' '32019000028' '32029000008']"
1429,['32001000015' '32001000019' '32019000023' '32019000025' '32019000026']
1430,"['32001000014' '32001000015' '32019000005' '32019000022' '32019000023'
 '32019000024' '32019000026']"
1431,['32019000023' '32019000024' '32019000025']
1432,"['32001000017' '32001000019' '32019000028' '32019000029' '32019000033'
 '32019000036' '32019000037' '32019000038' '32019000039' '32019000040']"
1433,"['32001000019' '32019000023' '32019000027' '32019000033' '32019000034'
 '32019000040' '32029000008' '32029000015']"
1434,['32019000027' '32019000030' '32019000031' '32019000033' '32019000036']
1435,['32019000029' '32019000031' '32019000032' '32019000035' '32019000036']
1436,['32019000029' '32019000030' '32019000032' '32019000033']
1437,"['32019000030' '32019000031' '32019000033' '32019000035' '32019000037'
 '32019000040']"
1438,"['32019000027' '32019000028' '32019000029' '32019000031' '32019000032'
 '32019000034' '32019000040']"
1439,['32019000028' '32019000033' '32019000040']
1440,['32019000030' '32019000032' '32019000036' '32019000037']
1441,['32019000027' '32019000029' '32019000030' '32019000035' '32019000037']
1442,"['32019000027' '32019000032' '32019000035' '32019000036' '32019000038'
 '32019000040']"
1443,['32019000027' '32019000037' '32019000039' '32019000040']
1444,['32019000027' '32019000038' '32019000040']
1445,"['32001000017' '32019000027' '32019000028' '32019000032' '32019000033'
 '32019000034' '32019000037' '32019000038' '32019000039' '32029000015'
 '32031007412']"
1446,['32021000002' '32021000003' '32021000007']
1447,['32021000001' '32021000003' '32021000005' '32021000007']
1448,"['32021000001' '32021000002' '32021000004' '32021000005' '32021000006'
 '32021000007']"
1449,['32021000003' '32021000006' '32021000007']
1450,['32021000002' '32021000003' '32021000006' '32021000007']
1451,['32021000003' '32021000004' '32021000005' '32021000007']
1452,"['32001000012' '32001000016' '32019000001' '32019000002' '32019000005'
 '32019000006' '32019000008' '32021000001' '32021000002' '32021000003'
 '32021000004' '32021000005' '32021000006' '32021000009' '32021000010'
 '32021000011' '32021000012']"
1453,['32021000009']
1454,"['32001000016' '32009000003' '32009000005' '32021000007' '32021000008'
 '32021000010' '32023000004' '32023000005' '32023000035']"
1455,['32009000003' '32009000005' '32021000007' '32021000009']
1456,['32001000012' '32019000005' '32021000007']
1457,['32021000007']
1458,['32009000001' '32009000004' '32023000006' '32023000008' '32023000015']
1459,"['32011000002' '32017000005' '32023000003' '32023000007' '32023000008'
 '32023000013' '32023000015' '32033000030' '32033000045']"
1460,['32023000002' '32033000030' '32033000045']
1461,['32001000016' '32015000006' '32021000009' '32023000005']
1462,['32001000016' '32015000006' '32021000009' '32023000004' '32023000035']
1463,['32023000001' '32023000008' '32023000018' '32023000026' '32023000032']
1464,"['32011000002' '32015000006' '32023000002' '32023000012' '32023000014'
 '32023000015' '32023000035']"
1465,"['32003003964' '32017000001' '32017000005' '32023000001' '32023000002'
 '32023000006' '32023000015' '32023000018']"
1466,"['32023000010' '32023000021' '32023000023' '32023000026' '32023000027'
 '32023000032']"
1467,['32023000009' '32023000016' '32023000019' '32023000023' '32023000027']
1468,['32023000016' '32023000028' '32023000030' '32023000031']
1469,['32023000007' '32023000035']
1470,['32017000001' '32017000004' '32017000005' '32023000002' '32033000045']
1471,"['32009000001' '32009000002' '32009000005' '32023000007' '32023000015'
 '32023000035']"
1472,"['32009000001' '32009000002' '32023000001' '32023000002' '32023000007'
 '32023000008' '32023000014']"
1473,"['32023000010' '32023000011' '32023000019' '32023000025' '32023000027'
 '32023000028' '32023000029' '32023000031']"
1474,['32003003540' '32003006498' '32023000019' '32023000022']
1475,"['32003003540' '32003003605' '32003003964' '32023000006' '32023000008'
 '32023000032']"
1476,"['32003003540' '32023000010' '32023000016' '32023000017' '32023000020'
 '32023000022' '32023000023' '32023000024' '32023000029']"
1477,['32023000019' '32023000022' '32023000024' '32023000029']
1478,['32023000009' '32023000025' '32023000027' '32023000031']
1479,['32023000017' '32023000019' '32023000020']
1480,['32003003540' '32023000009' '32023000010' '32023000019' '32023000032']
1481,['32023000019' '32023000020' '32023000028' '32023000029' '32023000030']
1482,['32023000016' '32023000021' '32023000027' '32023000031']
1483,['32023000006' '32023000009' '32023000032']
1484,['32023000009' '32023000010' '32023000016' '32023000021' '32023000025']
1485,['32023000011' '32023000016' '32023000024' '32023000029' '32023000030']
1486,['32023000016' '32023000019' '32023000020' '32023000024' '32023000028']
1487,['32023000011' '32023000024' '32023000028' '32023000031']
1488,['32023000011' '32023000016' '32023000021' '32023000025' '32023000030']
1489,"['32003003540' '32023000006' '32023000009' '32023000018' '32023000023'
 '32023000026']"
1490,"['32009000005' '32015000006' '32021000009' '32023000005' '32023000007'
 '32023000012' '32023000014']"
1491,"['32001000009' '32001000016' '32001000017' '32013000008' '32027000003'
 '32027000004' '32027000005' '32027000007' '32031007521' '32031007531'
 '32031007581']"
1492,['32027000001' '32027000004']
1493,['32027000001' '32027000003']
1494,"['32013000006' '32013000008' '32013000014' '32027000001' '32027000006'
 '32027000007']"
1495,['32013000006' '32013000009' '320130007-2' '32027000005' '32027000007']
1496,"['32001000016' '32013000009' '32015000005' '32015000006' '32027000001'
 '32027000005' '32027000006']"
1497,['32029000002' '32029000005' '32031008220']
1498,"['32019000015' '32019000016' '32019000018' '32019000020' '32029000001'
 '32029000004' '32029000005' '32031008220' '32031008222' '32510000211']"
1499,"['32029000004' '32029000005' '32029000006' '32029000007' '32029000012'
 '32031007400' '32031008202' '32031008217' '32031009248']"
1500,"['32019000013' '32019000015' '32019000021' '32029000002' '32029000003'
 '32029000005' '32029000007' '32029000008']"
1501,"['32029000001' '32029000002' '32029000003' '32029000004' '32031008211'
 '32031008217' '32031008220' '32031008297']"
1502,['32029000003' '32031007400']
1503,"['32029000003' '32029000004' '32029000008' '32029000011' '32029000012'
 '32029000013']"
1504,"['32019000021' '32019000023' '32019000028' '32029000004' '32029000007'
 '32029000009' '32029000010' '32029000013' '32029000014' '32029000015'
 '32031007412']"
1505,['32029000008']
1506,['32029000008']
1507,['32029000007' '32029000012']
1508,"['32029000003' '32029000007' '32029000011' '32029000013' '32031007400'
 '32031007412']"
1509,['32029000007' '32029000008' '32029000012' '32031007412']
1510,['32029000008' '32031007412']
1511,['32019000028' '32019000040' '32029000008' '32031007412']
1512,['32031001006' '32031001014' '32031001018' '32031001033' '32031001035']
1513,"['32031001003' '32031001006' '32031001012' '32031001039' '32031005008'
 '32031005009' '32031005016' '32031005020']"
1514,"['32031001002' '32031001006' '32031001010' '32031001012' '32031001014'
 '32031001039']"
1515,['32031001007' '32031008112' '32031008115' '32031008129' '32031009107']
1516,"['32031001000' '32031001002' '32031001003' '32031001014' '32031001015'
 '32031001018' '32031001039' '32031005056']"
1517,"['32031001005' '32031001022' '32031001023' '32031001029' '32031008112'
 '32031008129' '32031009107']"
1518,"['32031001011' '32031001036' '32031002000' '32031002002' '32031002049'
 '32031003007']"
1519,['32031001003' '32031001012' '32031001014' '32031001032']
1520,"['32031001008' '32031001036' '32031002002' '32031002004' '32031002007'
 '32031002078' '32031003007' '32031003008']"
1521,"['32031001002' '32031001003' '32031001010' '32031001016' '32031001027'
 '32031001032' '32031001038' '32031001043' '32031001045' '32031005016'
 '32031005018' '32031009120']"
1522,"['32031001000' '32031001003' '32031001006' '32031001010' '32031001020'
 '32031001023' '32031001031' '32031001032' '32031001033' '32031008100']"
