,neighbors
298,['37025002-06' '37025004-12' '37025004-13' '37025012-03']
299,"['37025004-11' '37025004-12' '37025005-00' '37025012-03' '37159000017'
 '37159000033']"
300,"['37025002-01' '37025002-06' '37025002-07' '37025002-08' '37025003-00'
 '37025004-09' '37025004-13']"
301,"['37025003-00' '37025004-08' '37025004-11' '37025004-12' '37025004-13'
 '37159000009' '37159000044']"
302,"['37025004-03' '37025004-09' '37025004-12' '37159000009' '37159000016'
 '37159000017']"
303,"['37025004-01' '37025004-03' '37025004-09' '37025004-11' '37025004-13'
 '37025012-03']"
304,['37025002-06' '37025004-01' '37025004-08' '37025004-09' '37025004-12']
305,"['37025004-03' '37025006-00' '37025008-00' '37025011-02' '37025012-03'
 '37025012-04' '37025012-05' '37159000013' '37159000017' '37159000033']"
306,"['37025005-00' '37025007-00' '37025008-00' '37159000001' '37159000013'
 '37159000025']"
307,"['37025006-00' '37025008-00' '37159000022' '37159000025' '37167000018'
 '37167000019']"
308,"['37025005-00' '37025006-00' '37025007-00' '37025009-00' '37025011-02'
 '37167000019' '37167000020']"
309,"['37025008-00' '37025010-00' '37025011-01' '37025011-02' '37167000020'
 '37167000024']"
310,"['37025001-02' '37025001-08' '37025009-00' '37025011-01' '37119000236'
 '37167000024' '37167000025' '37179000012' '37179000032']"
311,"['37025001-02' '37025001-08' '37025009-00' '37025010-00' '37025011-02'
 '37025012-06' '37025012-10' '37025012-12' '37025012-13']"
312,"['37025005-00' '37025008-00' '37025009-00' '37025011-01' '37025012-05'
 '37025012-10']"
313,"['37025002-06' '37025004-01' '37025004-03' '37025004-12' '37025005-00'
 '37025012-04' '37025012-11']"
314,['37025005-00' '37025012-03' '37025012-05' '37025012-11' '37025012-13']
315,"['37025005-00' '37025011-02' '37025012-04' '37025012-06' '37025012-10'
 '37025012-13']"
316,['37025011-01' '37025012-05' '37025012-10' '37025012-12' '37025012-13']
317,['37025002-01' '37025002-06' '37025012-09' '37025012-12' '37025012-13']
318,"['37025001-10' '37025002-01' '37025002-03' '37025002-05' '37025012-08'
 '37025012-12']"
319,['37025011-01' '37025011-02' '37025012-05' '37025012-06']
320,['37025002-06' '37025012-03' '37025012-04' '37025012-13']
321,"['37025001-08' '37025001-10' '37025011-01' '37025012-06' '37025012-08'
 '37025012-09' '37025012-13']"
322,"['37025002-01' '37025002-06' '37025011-01' '37025012-04' '37025012-05'
 '37025012-06' '37025012-08' '37025012-11' '37025012-12']"
323,"['37023000066' '3702700PR02' '3702700PR07' '3702700PR21' '3702700PR22'
 '3702700PR29' '3702700PR30']"
324,['37023000066' '3702700PR01' '3702700PR07']
325,"['37011000004' '37011000011' '37023000018' '37023000062' '37023000066'
 '3702700PR01' '3702700PR02' '3702700PR30' '3702700PR31' '3702700PR32'
 '37189000003' '37189000019']"
326,"['3702700PR13' '3702700PR18' '3702700PR31' '3702700PR32' '37193000102'
 '37193000109']"
327,"['3700300000E' '370030000B1' '3702700PR08' '3702700PR18' '3702700PR33'
 '3702700PR34' '3702700PR35' '37193000102']"
328,['37023000011' '37023000015' '3702700PR24' '3702700PR34' '3702700PR35']
329,['3702700PR17' '3702700PR18' '3702700PR29' '3702700PR30' '3702700PR31']
330,['3702700PR16' '3702700PR18' '3702700PR29' '3702700PR33']
331,"['3702700PR08' '3702700PR13' '3702700PR16' '3702700PR17' '3702700PR31'
 '3702700PR33']"
332,"['37023000001' '37023000022' '37023000024' '37023000066' '3702700PR01'
 '3702700PR22' '3702700PR25' '3702700PR33']"
333,['3702700PR01' '3702700PR21' '3702700PR29' '3702700PR33']
334,['37023000011' '3702700PR14' '3702700PR25' '3702700PR33' '3702700PR35']
335,['37023000011' '37023000022' '3702700PR21' '3702700PR24' '3702700PR33']
336,"['3702700PR01' '3702700PR16' '3702700PR17' '3702700PR22' '3702700PR30'
 '3702700PR33']"
337,['3702700PR01' '3702700PR07' '3702700PR16' '3702700PR29' '3702700PR31']
338,"['3702700PR07' '3702700PR08' '3702700PR16' '3702700PR18' '3702700PR30'
 '3702700PR32']"
339,"['3702700PR07' '3702700PR08' '3702700PR31' '37189000003' '37189000004'
 '37193000109']"
340,"['3702700PR13' '3702700PR17' '3702700PR18' '3702700PR21' '3702700PR22'
 '3702700PR24' '3702700PR25' '3702700PR29' '3702700PR35']"
341,"['370030000B1' '37023000015' '3702700PR13' '3702700PR14' '3702700PR35'
 '37035000026' '37035000036' '37035000039']"
342,['3702700PR13' '3702700PR14' '3702700PR24' '3702700PR33' '3702700PR34']
343,"['370290000SH' '370290000SM' '370530000IR' '370530000MY' '37139000NIX'
 '37139000PRO' '3713900EAST' '371390NORTH']"
344,"['370290000CH' '370530000CJ' '370530000IR' '370530000PB' '370530000PP'
 '37139000NIX' '37139000SAL' '37177000001']"
345,['370290000CH' '370530000MY' '3707300004N' '37139000NEW' '37139000PRO']
346,"['3703100BFT1' '3703100HAIS' '3703100MHD1' '3703100MHD2' '3703100MHD4'
 '3703100PKNL']"
347,['3703100CISL' '3703100DASW']
348,"['3703100BOGU' '3703100EMIS' '3703100IBSP' '3703100MHD4' '3703100NPT2'
 '3703100WILD']"
349,['3703100ABCH' '3703100BFT2' '3703100HAIS' '3703100MHD1']
350,"['3703100BFT1' '3703100HAIS' '3703100MHD1' '3703100NRIV' '3703100WIHA'
 '370310OTBEG']"
351,"['3703100BCRK' '3703100CCCP' '3703100EMIS' '3703100NPT2' '3703100PELE'
 '3703100STEL']"
352,['3703100BOGU' '3703100EMIS' '3703100PELE' '3713300SW19']
353,['3703100ATSL' '3703100DASW' '370950000SQ' '37095000OCK' '371370004HB']
354,"['3703100ATSL' '3703100CISL' '3703100MASM' '3703100MERR' '370310OTBEG'
 '371370002OT' '371370004HB']"
355,['3703100BCRK' '3703100BOGU' '3703100CCCP' '3703100IBSP' '3713300SW19']
356,['3703100ABCH' '3703100BFT1' '3703100BFT2' '3703100MASM' '370310OTBEG']
357,['3703100BCRK' '3703100EMIS' '3703100MHD4' '3703100PKNL']
358,['3703100DASW' '3703100HAIS' '370310OTBEG']
359,['3703100MHD1' '3703100MHD3' '3703100NPT1' '3703100WIHA' '3703100WILD']
360,"['3703100DASW' '3703100NRIV' '370310OTBEG' '37049000019' '371370002OT'
 '371370005AP']"
361,"['3703100ABCH' '3703100BFT1' '3703100BFT2' '3703100MCRK' '3703100MHD2'
 '3703100MHD3' '3703100WIHA']"
362,['3703100ABCH' '3703100MHD1' '3703100MHD3' '3703100MHD4' '3703100PKNL']
363,"['3703100MCRK' '3703100MHD1' '3703100MHD2' '3703100MHD4' '3703100WIHA'
 '3703100WILD']"
364,"['3703100ABCH' '3703100BCRK' '3703100IBSP' '3703100MHD2' '3703100MHD3'
 '3703100PKNL' '3703100WILD']"
365,"['3703100MCRK' '3703100NPT2' '3703100WIHA' '3703100WILD' '37049000002'
 '37049000019']"
366,"['3703100BCRK' '3703100BOGU' '3703100NPT1' '3703100STEL' '3703100WILD'
 '37049000002']"
367,['3703100BFT2' '3703100MERR' '3703100WIHA' '370310OTBEG' '37049000019']
368,['3703100BOGU' '3703100CCCP' '3703100STEL' '3713300MT24' '3713300SW19']
369,['3703100ABCH' '3703100IBSP' '3703100MHD2' '3703100MHD4']
370,"['3703100BOGU' '3703100NPT2' '3703100PELE' '37049000002' '37103000P07'
 '3713300MT24']"
371,"['3703100BFT2' '3703100MCRK' '3703100MHD1' '3703100MHD3' '3703100NPT1'
 '3703100NRIV' '37049000019']"
372,"['3703100BCRK' '3703100MCRK' '3703100MHD3' '3703100MHD4' '3703100NPT1'
 '3703100NPT2']"
373,"['3703100BFT2' '3703100DASW' '3703100HAIS' '3703100MASM' '3703100MERR'
 '3703100NRIV']"
374,"['37001000011' '3703300ANDE' '3703300LEAS' '3703300YANC' '371350000CA'
 '371350000CG' '3714500OLHI' '3714500SWST']"
375,['37001000005' '37001000011' '370330000PH' '3703300STON' '3703300YANC']
376,['370330000PH' '3703300MILT' '3703300YANC' '3714500CUCL' '3714500OLHI']
377,"['3703300PELH' '3703300STON' '3703300YANC' '370330PROVI' '371570000LI'
 '371570000SE']"
378,['3703300LEAS' '3703300PELH' '3703300YANC' '370330PROVI' '3714500CUCL']
379,['3703300LOCU' '3703300MILT' '3703300YANC' '370330PROVI' '371570000LI']
380,"['37001000004' '37001000005' '3703300ANDE' '3703300LOCU' '3703300YANC'
 '371570000SE']"
381,"['370330000PH' '3703300ANDE' '3703300LEAS' '3703300LOCU' '3703300MILT'
 '3703300PELH' '3703300STON' '370330PROVI']"
382,['3703300LOCU' '3703300MILT' '3703300PELH' '3703300YANC']
383,"['37035000005' '37035000009' '37035000020' '37035000022' '37035000031'
 '37035000032']"
384,"['37023000012' '370230029-A' '370230029-B' '37035000003' '37035000024'
 '3710900DV08' '3710900NB35']"
385,"['37035000002' '37035000023' '37035000024' '37035000034' '3710900DV08'
 '3710900ST36']"
386,"['37035000012' '37035000013' '37035000015' '37035000019' '37035000023'
 '37035000024' '37035000035']"
387,"['37035000001' '37035000006' '37035000021' '37035000022' '37035000027'
 '37035000031' '3709700SH-A' '3709700SH-B']"
388,"['37035000005' '37035000007' '37035000008' '37035000022' '37035000027'
 '37035000033']"
389,"['37035000006' '37035000008' '37035000025' '37035000028' '37035000033'
 '37035000035']"
390,['37035000006' '37035000007' '37035000022' '37035000025']
391,"['37035000001' '37035000020' '37035000031' '3710900BS26' '3710900PC22'
 '3710900ST36']"
392,['37035000022' '37035000025' '37035000032' '37035000040']
393,"['37035000012' '37035000014' '37035000015' '37035000016' '37035000036'
 '37035000037']"
394,['37035000004' '37035000011' '37035000015' '37035000016' '37035000035']
395,"['37035000004' '37035000014' '37035000015' '37035000017' '37035000019'
 '37035000026']"
396,['37035000011' '37035000013' '37035000015' '37035000026' '37035000036']
397,['37035000004' '37035000011' '37035000012' '37035000013' '37035000014']
398,"['37035000011' '37035000012' '37035000028' '37035000030' '37035000035'
 '37035000037']"
399,['37023000013' '37023000015' '37035000013' '37035000019' '37035000026']
400,"['37023000013' '37023000015' '37035000004' '37035000013' '37035000017'
 '37035000024']"
401,"['37035000001' '37035000009' '37035000022' '37035000032' '37035000034'
 '3710900ST36']"
402,['37035000005' '37035000031' '370970000FT' '3709700SH-B']
403,"['37035000001' '37035000005' '37035000006' '37035000008' '37035000010'
 '37035000020' '37035000025' '37035000032']"
404,['37035000003' '37035000004' '37035000024' '37035000034' '37035000035']
405,"['37023000012' '37023000013' '370230029-A' '37035000002' '37035000003'
 '37035000004' '37035000019' '37035000023']"
406,"['37035000007' '37035000008' '37035000010' '37035000022' '37035000035'
 '37035000040']"
407,"['37023000015' '3702700PR34' '37035000013' '37035000014' '37035000017'
 '37035000036']"
408,"['3700300000M' '3700300000W' '37003T1T4T5' '37035000005' '37035000006'
 '37035000033' '3709700SH-A']"
409,"['37035000007' '37035000016' '37035000029' '37035000030' '37035000033'
 '37035000035']"
410,"['3700300000W' '370030000B2' '37035000028' '37035000030' '37035000033'
 '37035000038']"
411,['37035000016' '37035000028' '37035000029' '37035000037' '37035000038']
412,"['37035000001' '37035000005' '37035000009' '37035000021' '37035000041'
 '370970000FT' '370970DV1-A' '3710900DW28' '3710900PC22']"
413,"['37035000001' '37035000010' '37035000020' '37035000022' '37035000034'
 '37035000040']"
414,"['3700300000W' '37003T1T4T5' '37035000006' '37035000007' '37035000027'
 '37035000028' '37035000029']"
415,"['37035000003' '37035000020' '37035000023' '37035000032' '37035000035'
 '37035000040' '3710900DV08' '3710900ST36']"
416,"['37035000004' '37035000007' '37035000012' '37035000016' '37035000023'
 '37035000025' '37035000028' '37035000034' '37035000040']"
417,"['3702700PR34' '37035000011' '37035000014' '37035000026' '37035000037'
 '37035000038' '37035000039']"
418,"['37035000011' '37035000016' '37035000030' '37035000036' '37035000038'
 '37035000039']"
419,"['370030000B1' '370030000B2' '37035000029' '37035000030' '37035000036'
 '37035000037' '37035000039']"
420,"['370030000B1' '370030000B2' '3702700PR34' '37035000036' '37035000037'
 '37035000038']"
421,['37035000010' '37035000025' '37035000032' '37035000034' '37035000035']
422,['37035000031' '370970DV1-A' '370970DV1-B' '3710900DN29' '3710900DW28']
423,"['37001000001' '3700100008S' '37037000021' '37037000030' '37037000085'
 '37037ESC114' '371510000LB' '371510000ST']"
424,['37037000009' '37037000024' '37037000085' '37125000DHR' '371510000SE']
425,"['37037000006' '37037000018' '37037000024' '37037000030' '37037000085'
 '37037ESC114']"
426,['37037000042' '37037000078' '37037MCH110' '37037PIT113']
427,"['37037000009' '37037000024' '37037000030' '37037000045' '37037PIT113'
 '371050000D1' '371050000D2' '37125000CAR']"
428,"['37037000042' '37037000045' '37037PIT113' '3708500PR28' '371050000B1'
 '371050000E1' '37183003-00' '37183006-10']"
429,['3700100008S' '37037000003' '37037000030' '37037MCH110' '37037PIT113']
430,['37037000006' '37037000009' '37037000018' '37125000CAR' '37125000DHR']
431,"['37037000003' '37037000009' '37037000018' '37037000021' '37037ESC114'
 '37037PIT113']"
432,"['37037000015' '37037000020' '37037000075' '37037000078' '37037PIT113'
 '37183003-00' '37183020-11' '37183020-12' '37183020-14']"
433,['37037000018' '37037000020' '37037PIT113' '371050000B1' '371050000D2']
434,"['37037000042' '37037000078' '37037NWM117' '370630035.3' '370630053-2'
 '37183020-14' '37183020-15' '37183020-16']"
435,['37037000015' '37037000042' '37037000075' '37037MCH110' '37037NWM117']
436,"['37037000003' '37037000006' '37037000009' '37037ESC114' '371510000RM'
 '371510000SE' '371510000ST']"
437,['37037000003' '37037000009' '37037000030' '37037000085']
438,"['3700100008S' '37037000015' '37037000021' '37037000078' '37037NWM117'
 '37037PIT113' '371350000DA' '371350000DM' '371350000KM' '371350000SJ'
 '371350000WC']"
439,"['37037000075' '37037000078' '37037MCH110' '370630053-2' '371350000DA'
 '371350000KM']"
440,"['37037000015' '37037000018' '37037000020' '37037000021' '37037000030'
 '37037000042' '37037000045' '37037MCH110']"
441,"['3703900ANSW' '3703900MARB' '3703900TOPT' '3707500EAST' '3707500WEST'
 '37113000013']"
442,['3703900ANNW' '3703900MARB' '3704300TUSQ' '37113000013']
443,['3703900BRAS' '3703900CSON' '3703900MURS' '3703900RGER' '3704300BRAS']
444,['3703900BELL' '3703900MURS' '3704300BRAS']
445,['3703900BELL' '3703900HIWA' '3703900HOTH' '3703900RGER']
446,['3703900HANG' '3703900HIWA' '3703900MURN' '3703900RGER' '3703900UNKA']
447,['3703900GCRK' '3703900MARB' '3703900MURN' '3703900UNKA' '3707500WEST']
448,['3703900CSON' '3703900GCRK' '3703900HOTH' '3703900RGER' '3703900UNKA']
449,['3703900CSON' '3703900HIWA']
450,"['3703900ANNW' '3703900ANSW' '3703900HANG' '3703900MURN' '3703900MURS'
 '3703900PCHT' '3704300TUSQ' '3707500WEST']"
451,['3703900GCRK' '3703900HANG' '3703900MARB' '3703900MURS' '3703900RGER']
452,"['3703900BELL' '3703900BRAS' '3703900MARB' '3703900MURN' '3703900PCHT'
 '3703900RGER' '3704300BRAS']"
453,['3703900MARB' '3703900MURS' '3704300BRAS' '3704300SWEE' '3704300TUSQ']
454,"['3703900BELL' '3703900CSON' '3703900GCRK' '3703900HIWA' '3703900MURN'
 '3703900MURS']"
455,['3703900ANNW' '3707500EAST' '37113000013']
456,['3703900GCRK' '3703900HANG' '3703900HIWA']
457,"['370150000MH' '37041000002' '37041000004' '37041000006' '37143EAST-H'
 '37143WEST-H']"
458,['370150000MH' '370150000WH' '37041000001' '37041000003' '37041000004']
459,['370150000C1' '370150000WH' '37041000002' '37041000004' '37041000005']
460,"['37041000001' '37041000002' '37041000003' '37041000005' '37143BELVID'
 '37143WEST-H']"
461,"['370150000C1' '37041000003' '37041000004' '37073000001' '37073000005'
 '370910000HV' '37143BELVID']"
462,"['370150000MH' '37041000001' '37143BETHEL' '37143EAST-H' '371870000LM'
 '371870000SK']"
463,"['3703900BELL' '3703900BRAS' '3703900MURS' '3703900PCHT' '3704300SWEE'
 '3704300WARN']"
464,['3704300HAY2' '3704300HAYC' '3704300SWEE' '3704300TUSQ']
465,"['3704300HAY1' '3704300HAYC' '3704300HIAW' '3704300SWEE' '3704300TUSQ'
 '3704300WARN']"
466,['3704300HAY1' '3704300HAY2' '3704300SWEE']
467,['3704300HAY2' '3704300SHCR' '3704300TUSQ']
468,['3704300HIAW' '3704300TUSQ' '37113000011' '37113000012' '37113000013']
469,"['3703900PCHT' '3704300BRAS' '3704300HAY1' '3704300HAY2' '3704300HAYC'
 '3704300TUSQ' '3704300WARN']"
470,"['3703900ANSW' '3703900MARB' '3703900PCHT' '3704300HAY1' '3704300HAY2'
 '3704300HIAW' '3704300SHCR' '3704300SWEE' '37113000013']"
471,['3704300BRAS' '3704300HAY2' '3704300SWEE']
472,['3704500LATT' '37045MRB-YO' '37045SHANGI' '3716100005A']
473,"['37045000S-C' '37045000S-S' '3704500S-4A' '3704500WACO' '37045BETHWR'
 '37045FALSTN' '37045LAWNDL' '37045OAKGRV']"
474,['37045000S-5' '37045000S-S' '3704500S-4A' '37045SHANGI']
475,"['37045000S-5' '37045000S-C' '3704500S-4A' '370450RIPPY' '37045BETHWR'
 '37045OAKGRV' '37045SHANGI']"
476,"['3704500KM-S' '37045BETHWR' '37045OAKGRV' '37071000020' '37071000021'
 '37071000022']"
477,['3704500KM-N' '37045BETHWR' '37045GROVER' '37071000022']
478,"['370450000BR' '3704500S-4A' '37045KINGST' '37045MRB-YO' '37045POLKVL'
 '37045SHANGI' '37161000011']"
479,"['37045000S-5' '37045000S-C' '37045000S-S' '3704500LATT' '37045KINGST'
 '37045LAWNDL' '37045POLKVL' '37045SHANGI']"
480,"['37045000S-5' '37045FALSTN' '37045OAKGRV' '37071000036' '37071000037'
 '3710900NB35']"
481,['37023000064' '370230029-B' '370450MULLS' '37045POLKVL' '3716100010A']
482,"['370230029-B' '370450CASAR' '37045FALSTN' '37045LAWNDL' '37045POLKVL'
 '3710900NB35']"
483,['37045000S-S' '37045BETHWR' '37045GROVER' '37045SHANGI']
484,"['37045000S-5' '37045000S-S' '3704500KM-N' '3704500KM-S' '370450RIPPY'
 '37045GROVER' '37045OAKGRV']"
485,['37045000S-5' '3704500WACO' '370450MULLS' '37045LAWNDL' '3710900NB35']
486,['3704500KM-S' '370450RIPPY' '37045BETHWR']
487,['3704500LATT' '3704500S-4A' '37045POLKVL']
488,['37045000S-5' '3704500S-4A' '370450MULLS' '37045FALSTN' '37045POLKVL']
489,['370450000BR' '3704500LATT' '37161000011' '3716100005A']
490,"['37045000S-5' '37045000S-S' '3704500KM-N' '3704500WACO' '37045BETHWR'
 '37071000020' '37071000033' '37071000037']"
491,"['3704500LATT' '3704500S-4A' '370450CASAR' '370450MULLS' '37045KINGST'
 '37045LAWNDL' '37161000011' '3716100010A']"
492,"['370450000BR' '37045000S-C' '37045000S-S' '3704500LATT' '3704500S-4A'
 '370450RIPPY']"
493,['37019000017' '37019000018' '37047000P04' '37047000P05']
494,['37047000P03' '37047000P05' '3704700P25B' '3704700P26B']
