,neighbors
303,"['1305105-06C' '1305105-07C' '1305106-03C' '1305106-05C' '1305106-08C'
 '1305106-10C' '1305107-10C']"
304,"['13029000004' '13029000006' '13029000008' '1305104-12C' '1305104-13C'
 '1305105-06C' '1305106-02C' '1305106-03C' '1305106-09C' '1305106-11C'
 '1305107-10C' '13179000003']"
305,"['13029000004' '13029000006' '13029FTSTEW' '1305106-10C' '1305107-08C'
 '1305107-09C' '1305107-10C']"
306,['1305107-03C' '1305107-05C' '1305107-11C' '1305108-15C']
307,['1305107-01C' '1305107-04C' '1305107-11C' '1305108-07C' '1305108-15C']
308,"['1305107-03C' '1305107-11C' '1305107-15C' '1305108-07C' '1310300002A'
 '1310300002B' '1310300005C']"
309,"['1305107-01C' '1305107-06C' '1305107-07C' '1305107-11C' '1305108-07C'
 '1305108-13C' '1305108-15C']"
310,"['1305107-05C' '1305107-07C' '1305107-08C' '1305107-12C' '1305107-13C'
 '1305108-13C']"
311,['1305107-05C' '1305107-06C' '1305107-08C' '1305107-11C']
312,"['13029000003' '13029FTSTEW' '1305106-11C' '1305107-06C' '1305107-07C'
 '1305107-09C' '1305107-11C' '1305107-12C' '1310300001C' '1310300001D']"
313,['1305106-11C' '1305107-08C' '1305107-10C' '1305107-12C' '1305107-14C']
314,"['1305105-06C' '1305106-09C' '1305106-10C' '1305106-11C' '1305107-09C'
 '1305107-14C' '1305108-03C' '1305108-13C']"
315,"['1305107-01C' '1305107-03C' '1305107-04C' '1305107-05C' '1305107-07C'
 '1305107-08C' '1310300001D' '1310300002A']"
316,['1305107-06C' '1305107-08C' '1305107-09C' '1305107-13C' '1305107-14C']
317,['1305107-06C' '1305107-12C' '1305107-14C' '1305108-13C']
318,['1305107-09C' '1305107-10C' '1305107-12C' '1305107-13C' '1305108-13C']
319,['1305107-04C' '1310300002B' '1310300005C']
320,"['1305103-01C' '1305103-02C' '1305108-05C' '1305108-06C' '1305108-07C'
 '1305108-08C' '1305108-09C' '1305108-10C']"
321,['1305102-03C' '1305102-04C' '1305102-12C' '1305103-02C' '1305108-05C']
322,['1305105-06C' '1305107-10C' '1305108-12C' '1305108-13C']
323,"['1305102-12C' '1305103-02C' '1305108-01C' '1305108-02C' '1305108-06C'
 '1305108-10C']"
324,"['1305102-12C' '1305105-02C' '1305105-03C' '1305108-01C' '1305108-05C'
 '1305108-10C' '1305108-12C']"
325,"['1305103-01C' '1305107-03C' '1305107-04C' '1305107-05C' '1305108-01C'
 '1305108-08C' '1305108-09C' '1305108-10C' '1305108-13C' '1305108-15C']"
326,['1305108-01C' '1305108-07C' '1305108-09C']
327,['1305108-01C' '1305108-07C' '1305108-08C' '1305108-10C']
328,"['1305108-01C' '1305108-05C' '1305108-06C' '1305108-07C' '1305108-09C'
 '1305108-11C' '1305108-12C' '1305108-13C']"
329,['1305108-10C' '1305108-12C' '1305108-13C']
330,"['1305105-03C' '1305105-05C' '1305105-06C' '1305108-03C' '1305108-06C'
 '1305108-10C' '1305108-11C' '1305108-13C']"
331,"['1305107-05C' '1305107-06C' '1305107-10C' '1305107-13C' '1305107-14C'
 '1305108-03C' '1305108-07C' '1305108-10C' '1305108-11C' '1305108-12C']"
332,['1305107-01C' '1305107-03C' '1305107-05C' '1305108-07C']
333,"['1305103-15C' '1305104-02C' '1305104-04C' '1305104-05C' '1305104-06C'
 '1305104-10C']"
334,['13053FTBEN1' '13053FTBEN2' '13197000807' '13259000002' '13259000005']
335,"['13053000001' '13053FTBEN2' '13197000339' '13197000807' '13197000948'
 '13215FTBEN1' '13215FTBEN2' '13215FTBEN5' '13263000006']"
336,['13053000001' '13053FTBEN1' '13053FTBEN3' '13215FTBEN2' '13215FTBEN3']
337,['13053FTBEN2' '13215000112' '13215FTBEN3']
338,"['13055000925' '13055000940' '13055000962' '13055000968' '130550P-870'
 '13055XC-968' '13295000943' '13295000960' '13295001053']"
339,"['13055000870' '13055000940' '13055000968' '13055001216' '13055001484'
 '130550P-870']"
340,"['13055000870' '13055000925' '13055000962' '13055001083' '13055001382'
 '13055001484' '13115000010' '13115000115']"
341,['13055001083' '13055001484' '13115000080']
342,"['13055000870' '13055000940' '13055001382' '13115000035' '13295000953'
 '13295001053']"
343,['13055000870' '13055000925' '13055001216' '13055XC-968']
344,['13055000940' '13055000961' '13055001484' '13115000080' '13115000115']
345,['13055000925' '13055000968' '13055001484']
346,['13055000940' '13055000962' '13115000010' '13115000035' '13115000040']
347,['13055000925' '13055000940' '13055000961' '13055001083' '13055001216']
348,['13055000870' '13055000925']
349,['13055000870' '13055000968' '13295000943' '13295001800' '13295001808']
350,['13057000002' '13057000026' '13057000043' '13057000044']
351,"['13057000001' '13057000008' '13057000012' '13057000026' '13057000028'
 '13057000037' '13057000044' '1312100RW09' '131210ML012']"
352,"['13057000019' '13057000027' '13057000028' '13057000038' '13057000039'
 '131210ML021']"
353,['13057000013' '13057000014' '13057000020' '13227000001' '13227000006']
354,"['13057000009' '13057000021' '13057000032' '13057000034' '13057000035'
 '13057000040']"
355,"['13015000002' '13057000011' '13057000023' '13057000029' '1306700AC1B'
 '1306700AC1C' '1306700BK01' '1306700NC01' '1306700PT01' '1306700WG02']"
356,"['13057000011' '13057000012' '13057000015' '13057000016' '13057000021'
 '13057000032' '13057000034' '13057000037']"
357,['13057000002' '13057000019' '13057000028' '13057000037' '13057000042']
358,['13057000005' '13057000024' '13057000034' '13057000035' '13057000036']
359,"['13057000013' '13057000030' '13057000031' '13057000035' '13057000036'
 '13057000041']"
360,"['13057000006' '13057000007' '13057000012' '13057000016' '13057000023'
 '13057000032' '1306700BF03' '1306700PT01']"
361,"['13057000002' '13057000007' '13057000011' '13057000015' '13057000016'
 '13057000034' '13057000037' '13057000044' '1306700BF03' '1306700NS01']"
362,"['13057000004' '13057000010' '13057000020' '13057000030' '13057000031'
 '13057000039' '13227000006' '13227000009']"
363,"['13057000004' '13057000020' '13085000002' '13117000027' '13227000001'
 '13227000006']"
364,['13057000007' '13057000012' '13057000016']
365,['13057000007' '13057000011' '13057000012' '13057000015']
366,"['13057000020' '13057000027' '13057000038' '13117000010' '13117000015'
 '13117000027' '13117000029' '131210ML021' '131210ML072' '131210ML07A']"
367,"['13057000003' '13057000008' '13057000022' '13057000028' '13057000039'
 '13057000042']"
368,"['13057000004' '13057000013' '13057000014' '13057000018' '13057000027'
 '13057000039' '13117000015' '13117000027']"
369,['13057000005' '13057000007' '13057000032' '13057000034']
370,"['13057000019' '13057000024' '13057000036' '13057000037' '13057000039'
 '13057000042']"
371,['13057000006' '13057000011' '13057000029' '13057000032' '13057000040']
372,['13057000009' '13057000022' '13057000034' '13057000036' '13057000037']
373,"['13057000001' '13057000002' '13057000043' '13057000044' '1306700DV01'
 '1306700KL01' '1306700PO01' '1312100MP01' '1312100RW09']"
374,['13057000003' '13057000018' '13057000020' '13057000038' '13057000039']
375,"['13057000002' '13057000003' '13057000008' '13057000019' '1312100RW09'
 '131210ML012' '131210ML021']"
376,"['13015000002' '13015000006' '13057000006' '13057000023' '13057000035'
 '13057000040']"
377,['13057000010' '13057000013' '13057000033' '13057000041' '13227000009']
378,['13057000010' '13057000013' '13057000036' '13057000039']
379,"['13057000005' '13057000007' '13057000011' '13057000021' '13057000023'
 '13057000040']"
380,"['13015000012' '13057000030' '13057000041' '13129000874' '13227000004'
 '13227000009']"
381,"['13057000005' '13057000007' '13057000009' '13057000012' '13057000021'
 '13057000024' '13057000037']"
382,"['13015000002' '13015000006' '13015000015' '13057000005' '13057000009'
 '13057000010' '13057000029' '13057000036' '13057000040' '13057000041']"
383,"['13057000009' '13057000010' '13057000022' '13057000024' '13057000031'
 '13057000035' '13057000039']"
384,"['13057000002' '13057000007' '13057000008' '13057000012' '13057000022'
 '13057000024' '13057000034' '13057000042']"
385,['13057000003' '13057000018' '13057000027' '131210ML021']
386,"['13057000003' '13057000013' '13057000019' '13057000020' '13057000022'
 '13057000027' '13057000031' '13057000036']"
387,['13057000005' '13057000023' '13057000029' '13057000032' '13057000035']
388,"['13015000012' '13015000015' '13057000010' '13057000030' '13057000033'
 '13057000035']"
389,['13057000008' '13057000019' '13057000022' '13057000037']
390,['13057000001' '13057000026' '13057000044']
391,"['13057000001' '13057000002' '13057000012' '13057000026' '13057000043'
 '1306700BF03' '1306700DV01' '1306700KL01' '1306700NS01']"
392,"['1305900001B' '1305900002A' '1305900002B' '1305900004A' '13195000COB'
 '13195000HUL' '132210000BV']"
393,"['1305900001A' '1305900001D' '1305900004A' '1305900008A' '1305900008B'
 '1305900008C' '132210000BV' '132210000CR']"
394,"['1305900001D' '1305900007C' '1305900008B' '1305900008C' '13219000001'
 '13219000002']"
395,['1305900001B' '1305900001C' '1305900008B' '13219000002' '132210000CR']
396,"['1305900001A' '1305900002B' '1305900003B' '1305900005D' '13157004000'
 '13195000HUL' '13195000PIT']"
397,['1305900001A' '1305900002A' '1305900003B' '1305900004A' '1305900004B']
398,"['1305900003B' '1305900005A' '1305900005C' '1305900006D' '1305900007A'
 '1305900007B']"
399,"['1305900002A' '1305900002B' '1305900003A' '1305900004B' '1305900005C'
 '1305900005D' '1305900007B']"
400,"['1305900001A' '1305900001B' '1305900002B' '1305900004B' '1305900008A'
 '1305900008C']"
401,"['1305900002B' '1305900003B' '1305900004A' '1305900007B' '1305900007C'
 '1305900008C']"
402,"['1305900003A' '1305900005B' '1305900005C' '1305900005D' '1305900006B'
 '1305900006D']"
403,['1305900005A' '1305900005D' '1305900006B' '13157004000']
404,['1305900003A' '1305900003B' '1305900005A' '1305900005D']
405,"['1305900002A' '1305900003B' '1305900005A' '1305900005B' '1305900005C'
 '13157004000']"
406,"['13013000007' '1305900006B' '1305900006C' '1305900006D' '13157004000'
 '13219000009' '13219000010']"
407,"['1305900005A' '1305900005B' '1305900006A' '1305900006C' '1305900006D'
 '13157004000']"
408,"['1305900006A' '1305900006B' '1305900006D' '1305900007A' '13219000010'
 '13219000011']"
409,"['1305900003A' '1305900005A' '1305900006A' '1305900006B' '1305900006C'
 '1305900007A' '1305900007B']"
410,"['1305900003A' '1305900006C' '1305900006D' '1305900007B' '1305900007C'
 '13219000010' '13219000011']"
411,"['1305900003A' '1305900003B' '1305900004B' '1305900006D' '1305900007A'
 '1305900007C']"
412,"['1305900001C' '1305900004B' '1305900007A' '1305900007B' '1305900008C'
 '13219000001' '13219000011']"
413,['1305900001B' '1305900004A' '1305900008B' '1305900008C']
414,['1305900001B' '1305900001C' '1305900001D' '1305900008A' '1305900008C']
415,"['1305900001B' '1305900001C' '1305900004A' '1305900004B' '1305900007C'
 '1305900008A' '1305900008B']"
416,['13037000004' '13061000002' '1309900000U' '13243000131' '13243000934']
417,['13061000001' '13061000003' '13061000004' '1309900000U' '13243000131']
418,['13061000002' '13061000004']
419,['13061000002' '13061000003' '13061000005' '13243000131' '13243000954']
420,['13061000004' '1323900000G' '1323900000M' '13243000954']
421,"['13063000LC1' '13063000MO1' '13063000MO3' '13063000MO5' '130890000CS'
 '13151000046']"
422,"['13063000FP2' '13063000FP3' '13063000FP4' '13063000LC1' '13063000MO1'
 '1306300OAK1' '1312100012M']"
423,['13063000FP1' '13063000MO1' '130890000BL' '1312100012M']
424,"['13063000FP1' '13063000FP4' '13063000FP5' '1306300OAK1' '1306300OAK2'
 '1306300OAK3' '1306300RD07']"
425,"['13063000FP1' '13063000FP3' '13063000FP5' '13063000FP6' '13063000LC1'
 '13063000MO1' '13063000MO2']"
426,"['13063000FP3' '13063000FP4' '13063000FP6' '1306300JB15' '1306300RD06'
 '1306300RD07']"
427,['13063000FP4' '13063000FP5' '13063000MO2' '1306300JB15' '1306300RD06']
428,"['13063000EW1' '13063000FP1' '13063000FP4' '13063000MO1' '13063000MO2'
 '13063000MO3']"
429,"['13063000LJ2' '13063000LJ5' '1306300JB03' '1306300JB05' '1306300JB13'
 '1306300JB14' '13151000050']"
430,"['13063000LJ1' '13063000LJ3' '13063000LJ4' '13063000LJ5' '13151000032'
 '13151000050']"
431,"['13063000LJ2' '13063000LJ4' '13063000PH1' '13063000PH2' '1306300JB13'
 '13113000006' '13151000031' '13151000032' '13151000050']"
432,['13063000LJ2' '13063000LJ3' '13063000LJ5' '1306300JB13']
433,['13063000LJ1' '13063000LJ2' '13063000LJ4' '1306300JB13']
434,"['13063000EW1' '13063000FP1' '13063000FP2' '13063000FP4' '13063000LC1'
 '130890000BL' '130890000CS']"
435,"['13063000FP4' '13063000FP6' '13063000LC1' '13063000MO3' '13063000MO4'
 '13063000MO7' '1306300JB15' '1306300JB18']"
436,"['13063000EW1' '13063000LC1' '13063000MO2' '13063000MO4' '13063000MO5'
 '13063000MO6' '13063000MO7']"
437,"['13063000MO2' '13063000MO3' '13063000MO6' '13063000MO7' '13063000MO8'
 '13063000MO9' '1306300JB07' '1306300JB08' '1306300JB11' '1306300JB18']"
438,['13063000EW1' '13063000MO3' '13063000MO6' '13151000046' '13151000056']
439,"['13063000MO3' '13063000MO4' '13063000MO5' '13063000MO7' '13063000MO8'
 '13151000054' '13151000056']"
440,['13063000MO2' '13063000MO3' '13063000MO4' '13063000MO6']
441,['13063000MO4' '13063000MO6' '13063000MO9' '1306300JB08' '13151000054']
442,['13063000MO4' '13063000MO8' '1306300JB08']
443,['13063000LJ3' '13063000PH2' '13113000006' '13113000030' '13113000036']
444,"['13063000LJ3' '13063000PH1' '13113000015' '13113000036' '13151000030'
 '13151000031' '13255000013']"
445,"['1306300JB12' '1306300JB13' '1306300JB17' '1306300RD02' '13113000006'
 '13113000024']"
446,['1306300JB12' '1306300JB16' '1306300JB17' '1306300RD09' '1306300RD12']
447,"['13063000LJ1' '1306300JB04' '1306300JB05' '1306300JB09' '1306300JB10'
 '1306300JB11' '1306300JB13' '1306300JB17' '1306300JB18']"
448,['1306300JB03' '1306300JB09' '1306300JB10' '1306300JB15' '1306300JB18']
449,['13063000LJ1' '1306300JB03' '1306300JB11' '1306300JB14']
450,['1306300JB11' '1306300JB14' '13151000033' '13151000050']
451,['13063000MO4' '1306300JB08' '1306300JB11' '1306300JB18']
452,"['13063000MO4' '13063000MO8' '13063000MO9' '1306300JB07' '1306300JB11'
 '13151000033' '13151000054']"
453,"['1306300JB03' '1306300JB04' '1306300JB10' '1306300JB15' '1306300RD04'
 '1306300RD05' '1306300RD06']"
454,"['1306300JB03' '1306300JB04' '1306300JB09' '1306300JB16' '1306300JB17'
 '1306300RD05']"
455,"['13063000MO4' '1306300JB03' '1306300JB05' '1306300JB06' '1306300JB07'
 '1306300JB08' '1306300JB14' '1306300JB18' '13151000033']"
456,['1306300JB01' '1306300JB02' '1306300JB17' '1306300RD02' '1306300RD12']
457,"['13063000LJ1' '13063000LJ3' '13063000LJ4' '13063000LJ5' '1306300JB01'
 '1306300JB03' '1306300JB17' '13113000006' '13113000024']"
458,['13063000LJ1' '1306300JB05' '1306300JB06' '1306300JB11' '13151000050']
459,"['13063000FP5' '13063000FP6' '13063000MO2' '1306300JB04' '1306300JB09'
 '1306300JB18' '1306300RD06']"
460,['1306300JB02' '1306300JB10' '1306300JB17' '1306300RD05' '1306300RD09']
461,"['1306300JB01' '1306300JB02' '1306300JB03' '1306300JB10' '1306300JB12'
 '1306300JB13' '1306300JB16']"
462,"['13063000MO2' '13063000MO4' '1306300JB03' '1306300JB04' '1306300JB07'
 '1306300JB11' '1306300JB15']"
463,"['13063000FP1' '13063000FP3' '1306300OAK2' '1306300OAK4' '1306300RD01'
 '1306300RD11' '1312100012M' '131210012E2' '1312100CP02' '1312100HP01'
 '1312100SC27' '131210CP04B' '131210CP06A' '131210CP07B' '131210CP083'
 '131210CP08A']"
464,['13063000FP3' '1306300OAK1' '1306300OAK3' '1306300OAK4']
465,['13063000FP3' '1306300OAK2' '1306300OAK4' '1306300RD07' '1306300RD10']
466,"['1306300OAK1' '1306300OAK2' '1306300OAK3' '1306300RD01' '1306300RD03'
 '1306300RD10']"
467,['1306300OAK1' '1306300OAK4' '1306300RD03' '1306300RD08' '1306300RD11']
468,"['1306300JB01' '1306300JB12' '1306300RD08' '1306300RD12' '13113000003'
 '13113000024']"
469,"['1306300OAK4' '1306300RD01' '1306300RD04' '1306300RD08' '1306300RD09'
 '1306300RD10' '1306300RD12']"
470,"['1306300JB09' '1306300RD03' '1306300RD05' '1306300RD06' '1306300RD07'
 '1306300RD09' '1306300RD10' '1306300RD12']"
471,['1306300JB09' '1306300JB10' '1306300JB16' '1306300RD04' '1306300RD09']
472,"['13063000FP5' '13063000FP6' '1306300JB09' '1306300JB15' '1306300RD04'
 '1306300RD07']"
473,"['13063000FP3' '13063000FP5' '1306300OAK3' '1306300RD04' '1306300RD06'
 '1306300RD10']"
474,"['1306300RD01' '1306300RD02' '1306300RD03' '1306300RD11' '1306300RD12'
 '13113000003' '131210SC23C']"
475,"['1306300JB02' '1306300JB16' '1306300RD03' '1306300RD04' '1306300RD05'
 '1306300RD12']"
476,['1306300OAK3' '1306300OAK4' '1306300RD03' '1306300RD04' '1306300RD07']
477,"['1306300OAK1' '1306300RD01' '1306300RD08' '1312100SC27' '131210SC23A'
 '131210SC23C']"
478,"['1306300JB02' '1306300JB12' '1306300RD02' '1306300RD03' '1306300RD04'
 '1306300RD08' '1306300RD09' '13113000003']"
479,['1306500000F' '1306500000H' '130650000AB' '13101001058' '13173000001']
480,['1306500000D' '1306500000H' '13101001058' '13299000407']
481,"['13003000001' '13003000002' '1306500000D' '1306500000F' '130650000AB'
 '130650000AG' '13299000407' '13299000408']"
482,['13003000001' '1306500000D' '1306500000H' '13173000001']
483,['1306500000H' '13299000407']
484,"['1306700AC1B' '1306700AC1C' '1306700FY01' '1306700KE2A' '1306700KE4A'
 '1306700ML01' '1306700MS01' '1306700MS02' '1306700NC01']"
485,"['13015000002' '13057000006' '1306700AC1A' '1306700AC1C' '1306700BK01'
 '1306700MS01' '1306700NC01']"
486,"['13057000006' '1306700AC1A' '1306700AC1B' '1306700BK01' '1306700KE2A'
 '1306700KE4A' '1306700KE5A' '1306700NC01']"
487,['1306700EL03' '1306700EL05' '1306700GT01' '1306700LA01' '1306700SA01']
488,"['1306700CL01' '1306700CL02' '1306700CO01' '1306700MA01' '1306700MA02'
 '13097001270' '13097001274']"
489,"['1306700BW01' '1306700CK01' '1306700EL02' '1306700EP01' '1306700GT01'
 '1306700PR01']"
490,"['13057000011' '13057000012' '13057000044' '1306700BG02' '1306700BW01'
 '1306700MK01' '1306700NS01' '1306700PR01' '1306700PT01']"
491,"['1306700BG02' '1306700CK01' '1306700EL01' '1306700EP01' '1306700KE1A'
 '1306700KE3A' '1306700PM02']"
